172Hf,72,100,8071.7439,0.142
172Ta,73,99,8037.7056,0.1625
172W,74,98,8020.1757,0.1625
172Re,75,97,7971.846,0.2068
172Os,76,96,7942.1626,0.0742
172Ir,77,95,7880.2637,0.1884
172Pt,78,94,7839.246,0.0603
172Au,79,93,7766.1587,0.3265
172Hg,80,92,7713.6064,0.8725
173Tb,65,108,7988,3
173Dy,66,107,8026,2
173Ho,67,106,8054,2
173Er,68,105,8074,1
173Tm,69,104,8084.4633,0.0254
173Yb,70,103,8087.4276,0.0003
173Lu,71,102,8079.0312,0.0091
173Hf,72,101,8066.0164,0.1615
173Ta,73,100,8044.065,0.1615
173W,74,99,8018.3337,0.1615
173Re,75,98,7983.9068,0.1615
173Os,76,97,7944.0341,0.0865
173Ir,77,96,7898.068,0.0609
173Pt,78,95,7845.3856,0.3667
173Au,79,94,7788.2348,0.1317
173Hg,80,93,7725,1
174Tb,65,109,7963,3
174Dy,66,108,8011,3
174Ho,67,107,8034,2
174Er,68,106,8064,2
174Tm,69,105,8070.6432,0.257
174Yb,70,104,8083.8481,0.0003
174Lu,71,103,8071.454,0.009
174Hf,72,102,8068.5341,0.013
174Ta,73,101,8040.4528,0.1606
174W,74,100,8027.2572,0.1606
174Re,75,99,7985.0944,0.1606
174Os,76,98,7959.4618,0.0589
174Ir,77,97,7902.0377,0.0645
174Pt,78,96,7866.1143,0.0594
174Au,79,95,7797,1
174Hg,80,94,7749.7851,0.1104
175Dy,66,109,7986,3
175Ho,67,108,8019,2
175Er,68,107,8045,2
175Tm,69,106,8061.7673,0.2857
175Yb,70,105,8070.9253,0.0005
175Lu,71,104,8069.1412,0.0069
175Hf,72,103,8060.7625,0.013
175Ta,73,102,8044.4456,0.1597
175W,74,101,8024.113,0.1597
175Re,75,100,7994.8168,0.1597
175Os,76,99,7960.7294,0.0673
175Ir,77,98,7917.9112,0.0708
175Pt,78,97,7869.5216,0.1064
175Au,79,96,7817.5939,0.2204
175Hg,80,95,7759.2134,0.4633
176Dy,66,110,7969,3
176Ho,67,109,7997,3
176Er,68,108,8034,2
176Tm,69,107,8045.1214,0.5682
176Yb,70,106,8064.0853,0.0003
176Lu,71,105,8059.0209,0.0069
176Hf,72,104,8061.3604,0.0084
176Ta,73,103,8038.6706,0.1747
176W,74,102,8030.1131,0.1588
176Re,75,101,7993.9707,0.1588
176Os,76,100,7972.8681,0.0622
176Ir,77,99,7921.5522,0.0459
176Pt,78,98,7888.9934,0.0722
176Au,79,97,7825.3837,0.1885
176Hg,80,96,7782.664,0.0632
176Tl,81,95,7707.9383,0.4719
177Ho,67,110,7980,3
177Er,68,109,8013,3
177Tm,69,108,8035,1
177Yb,70,107,8049.9741,0.0013
177Lu,71,106,8053.4495,0.0069
177Hf,72,105,8051.8365,0.008
177Ta,73,104,8040.8289,0.0187
177W,74,103,8025.0359,0.1579
177Re,75,102,8001.2229,0.1579
177Os,76,101,7972.4371,0.0826
177Ir,77,100,7934.6328,0.1116
177Pt,78,99,7892.4896,0.0847
177Au,79,98,7843.8623,0.0563
177Hg,80,97,7789.8947,0.4787
177Tl,81,96,7732.1655,0.1222
178Ho,67,111,7957,3
178Er,68,110,7999,3
178Tm,69,109,8017,2
178Yb,70,108,8042.7386,0.037
178Lu,71,107,8042.0554,0.0127
178Hf,72,106,8049.4438,0.008
178Ta,73,105,8035,
178W,74,104,8029.2584,0.0854
178Re,75,103,7998.1576,0.157
178Os,76,102,7981.9128,0.0766
178Ir,77,101,7936.563,0.1057
178Pt,78,100,7908.253,0.0569
178Au,79,99,7849.3946,0.0576
178Hg,80,98,7811.3607,0.0604
178Tl,81,97,7741,1
178Pb,82,96,7690.8359,0.1302
179Er,68,111,7976,3
179Tm,69,110,8004,2
179Yb,70,109,8026,1
179Lu,71,108,8035.0744,0.0288
179Hf,72,107,8038.5474,0.0079
179Ta,73,106,8033.5869,0.0082
179W,74,105,8023.2821,0.0814
179Re,75,104,8003.7666,0.1376
179Os,76,103,7979.4844,0.0866
179Ir,77,102,7947.5248,0.0546
179Pt,78,101,7910.6759,0.0446
179Au,79,100,7865.6374,0.0653
179Hg,80,99,7816.2631,0.1571
179Tl,81,98,7763.4942,0.2159
179Pb,82,97,7701.463,0.4538
180Er,68,112,7960,3
180Tm,69,111,7983,2
180Yb,70,110,8016,2
180Lu,71,109,8022.0394,0.3929
180Hf,72,108,8034.9319,0.0079
180Ta,73,107,8025.8864,0.0115
180W,74,106,8025.4434,0.008
180Re,75,105,7999.9922,0.1188
180Os,76,104,7987.4171,0.0873
180Ir,77,103,7947.6337,0.1206
180Pt,78,102,7923.5781,0.0558
180Au,79,101,7870.3194,0.0264
180Hg,80,100,7836.1111,0.0702
180Tl,81,99,7771.431,0.3884
180Pb,82,98,7725.6993,0.0689
181Tm,69,112,7969,3
181Yb,70,111,7996,2
181Lu,71,110,8011.9301,0.6948
181Hf,72,109,8022.003,0.0079
181Ta,73,108,8023.405,0.0087
181W,74,107,8017.9494,0.008
181Re,75,106,8004.1434,0.0693
181Os,76,105,7983.4263,0.14
181Ir,77,104,7956.5242,0.029
181Pt,78,103,7924.1271,0.0756
181Au,79,102,7883.8359,0.1104
181Hg,80,101,7839.6792,0.085
181Tl,81,100,7791.9183,0.0503
181Pb,82,99,7734.0704,0.4698
182Tm,69,113,7948,3
182Yb,70,112,7984,2
182Lu,71,111,7996,1
182Hf,72,110,8014.8381,0.0339
182Ta,73,109,8012.6332,0.0087
182W,74,108,8018.3096,0.0041
182Re,75,107,7998.6264,0.5603
182Os,76,106,7989.7287,0.1195
182Ir,77,105,7954.8948,0.1152
182Pt,78,104,7934.7541,0.0719
182Au,79,103,7887.2442,0.1031
182Hg,80,102,7856.9726,0.0538
182Tl,81,101,7796.3571,0.0658
182Pb,82,100,7756.3296,0.0664
183Yb,70,113,7963,2
183Lu,71,112,7984.8125,0.4378
183Hf,72,111,8000.0315,0.1642
183Ta,73,110,8006.74,0.0087
183W,74,109,8008.3234,0.0041
183Re,75,108,8001.0101,0.0439
183Os,76,107,7985.0087,0.272
183Ir,77,106,7961.8176,0.1348
183Pt,78,105,7933.3406,0.0777
183Au,79,104,7898.5644,0.0515
183Hg,80,103,7859.3885,0.0387
183Tl,81,102,7815.6741,0.051
183Pb,82,101,7762.179,0.1584
184Yb,70,114,7951,3
184Lu,71,113,7967,1
184Hf,72,112,7990.7228,0.2158
184Ta,73,111,7993.7535,0.1414
184W,74,110,8005.0777,0.004
184Re,75,109,7992.7517,0.0232
184Os,76,108,7988.6778,0.0045
184Ir,77,107,7959.1992,0.1519
184Pt,78,106,7942.5649,0.0801
184Au,79,105,7900.1947,0.1211
184Hg,80,104,7874.3454,0.0518
184Tl,81,103,7818.6727,0.0544
184Pb,82,102,7782.7264,0.0696
184Bi,83,101,7712,1
185Yb,70,115,7929,3
185Lu,71,114,7955,2
185Hf,72,113,7973.9711,0.3474
185Ta,73,112,7986.3615,0.0765
185W,74,111,7992.9083,0.004
185Re,75,110,7991.0101,0.0044
185Os,76,109,7981.3047,0.0045
185Ir,77,108,7963.7226,0.1511
185Pt,78,107,7939.7779,0.1396
185Au,79,106,7909.441,0.0141
185Hg,80,105,7874.5391,0.0737
185Tl,81,104,7835.5756,0.1118
185Pb,82,103,7786.933,0.0874
185Bi,83,102,7732,
186Lu,71,115,7936,2
186Hf,72,114,7964.3032,0.2754
186Ta,73,113,7971.8357,0.3226
186W,74,112,7988.6026,0.0065
186Re,75,111,7981.2713,0.0044
186Os,76,110,7982.8324,0.0041
186Ir,77,109,7958.0473,0.0888
186Pt,78,108,7946.8094,0.1169
186Au,79,107,7909.5409,0.1127
186Hg,80,106,7888.2605,0.0626
186Tl,81,105,7837.5161,0.1116
186Pb,82,104,7805.342,0.0592
186Bi,83,103,7739.1175,0.0911
186Po,84,102,7695.9488,0.0983
187Lu,71,116,7923,2
187Hf,72,115,7947,1
187Ta,73,114,7963.2123,0.2989
187W,74,113,7975.1168,0.0065
187Re,75,112,7977.9519,0.0039
187Os,76,111,7973.7814,0.0039
187Ir,77,110,7960.6692,0.1494
187Pt,78,109,7941.1699,0.1287
187Au,79,108,7917.4323,0.1203
187Hg,80,107,7886.9905,0.0688
187Tl,81,106,7852.465,0.043
187Pb,82,105,7808.401,0.0272
187Bi,83,104,7758.2083,0.0535
187Po,84,103,7704.7889,0.1745
188Lu,71,117,7903,2
188Hf,72,116,7936,2
188Ta,73,115,7948,1
188W,74,114,7969.0532,0.0164
188Re,75,113,7966.7481,0.0039
188Os,76,112,7973.8656,0.0039
188Ir,77,111,7954.8512,0.0501
188Pt,78,110,7947.9027,0.0282
188Au,79,109,7914.7537,0.0144
188Hg,80,108,7899.034,0.0361
188Tl,81,107,7853.0537,0.1591
188Pb,82,106,7824.8211,0.0539
188Bi,83,105,7764.1904,0.0595
188Po,84,104,7724.6544,0.1062
189Hf,72,117,7917,2
189Ta,73,116,7938,1
189W,74,115,7954,1
189Re,75,114,7961.8105,0.0433
189Os,76,113,7963.0029,0.0035
189Ir,77,112,7956.0214,0.0665
189Pt,78,111,7941.4045,0.0534
189Au,79,110,7921.9876,0.1063
189Hg,80,109,7896.9192,0.1669
189Tl,81,108,7866.2704,0.0443
189Pb,82,107,7826.2999,0.0744
189Bi,83,106,7780.9999,0.1103
189Po,84,105,7731.1321,0.1167
190Hf,72,118,7905,2
190Ta,73,117,7922,1
190W,74,116,7947.5031,0.1863
190Re,75,115,7949.7759,0.0256
190Os,76,114,7962.1047,0.0034
190Ir,77,113,7947.7017,0.0072
190Pt,78,112,7946.4941,0.0035
190Au,79,111,7918.8345,0.0181
190Hg,80,110,7907.0174,0.0837
190Tl,81,109,7866.0345,0.0382
190Pb,82,108,7841.1294,0.0659
190Bi,83,107,7785.3239,0.1104
190Po,84,106,7749.4526,0.0693
191Ta,73,118,7911,2
191W,74,117,7931.4359,0.2195
191Re,75,116,7943.9588,0.0537
191Os,76,115,7950.5687,0.0035
191Ir,77,114,7948.1144,0.0069
191Pt,78,113,7938.7279,0.0216
191Au,79,112,7924.6819,0.0258
191Hg,80,111,7903.8002,0.1167
191Tl,81,110,7877.1445,0.0385
191Pb,82,109,7841.6782,0.0346
191Bi,83,108,7800.6613,0.0392
191Po,84,107,7753.7871,0.0372
191At,85,106,7702.9233,0.0843
192Ta,73,119,7894,2
192W,74,118,7924,1
192Re,75,117,7930.2389,0.3687
192Os,76,116,7948.526,0.0121
192Ir,77,115,7938.9999,0.0068
192Pt,78,114,7942.4923,0.0134
192Au,79,113,7920.1033,0.0824
192Hg,80,112,7912.0666,0.0809
192Tl,81,111,7876.0167,0.165
192Pb,82,110,7854.6482,0.0298
192Bi,83,109,7803.6084,0.1568
192Po,84,108,7771.0542,0.0554
192At,85,107,7709.7283,0.1452
193Ta,73,120,7883,2
193W,74,119,7907,1
193Re,75,118,7923.9378,0.2027
193Os,76,117,7936.2716,0.012
193Ir,77,116,7938.1346,0.0069
193Pt,78,115,7933.7875,0.007
193Au,79,114,7924.1648,0.0449
193Hg,80,113,7907.973,0.0803
193Tl,81,112,7885.3445,0.0348
193Pb,82,111,7854.0994,0.0533
193Bi,83,110,7817.1718,0.0393
193Po,84,109,7773.951,0.0753
193At,85,108,7727.1099,0.1121
193Rn,86,107,7675.853,0.1301
194Ta,73,121,7865,3
194W,74,120,7899,2
194Re,75,119,7909,1
194Os,76,118,7932.0232,0.0124
194Ir,77,117,7928.4885,0.0069
194Pt,78,116,7935.942,0.0026
194Au,79,115,7918.7744,0.0109
194Hg,80,114,7914.5974,0.0149
194Tl,81,113,7883.5211,0.072
194Pb,82,112,7865.4181,0.0899
194Bi,83,111,7819.1955,0.0271
194Po,84,110,7789.2947,0.0666
194At,85,109,7732.2304,0.1211
194Rn,86,108,7694.9961,0.0859
195W,74,121,7881,2
195Re,75,120,7901,2
195Os,76,119,7917.7449,0.2866
195Ir,77,118,7924.916,0.0068
195Pt,78,117,7926.553,0.0026
195Au,79,116,7921.3778,0.0057
195Hg,80,115,7909.398,0.1187
195Tl,81,114,7890.7293,0.0571
195Pb,82,113,7864.0647,0.0261
195Bi,83,112,7830.7579,0.0271
195Po,84,111,7791.3155,0.031
195At,85,110,7748.0914,0.0491
195Rn,86,109,7700.3841,0.2651
196W,74,122,7872,2
196Re,75,121,7886,2
196Os,76,120,7912.2301,0.2044
196Ir,77,119,7914.1487,0.196
196Pt,78,118,7926.5297,0.0026
196Au,79,117,7914.8553,0.0151
196Hg,80,116,7914.37,0.015
196Tl,81,115,7888.29,0.0618
196Pb,82,114,7873.3374,0.0393
196Bi,83,113,7831.9009,0.1246
196Po,84,112,7804.7445,0.0275
196At,85,111,7752.0001,0.1543
196Rn,86,110,7717.966,0.0717
197W,74,123,7853,2
197Re,75,122,7877,2
197Os,76,121,7897,1
197Ir,77,120,7909.0003,0.1021
197Pt,78,119,7915.9714,0.0027
197Au,79,118,7915.6548,0.0028
197Hg,80,117,7908.6402,0.0163
197Tl,81,116,7893.5725,0.0689
197Pb,82,115,7871.2822,0.0244
197Bi,83,114,7841.6348,0.0423
197Po,84,113,7805.7136,0.0501
197At,85,112,7766.0174,0.0405
197Rn,86,111,7722.119,0.0822
197Fr,87,110,7673.764,0.2865
198Re,75,123,7861,2
198Os,76,122,7890,1
198Ir,77,121,7897,1
198Pt,78,120,7914.1512,0.0106
198Au,79,119,7908.5675,0.0027
198Hg,80,118,7911.5532,0.0023
198Tl,81,117,7890.3011,0.0381
198Pb,82,116,7878.9695,0.0442
198Bi,83,115,7841.2123,0.1392
198Po,84,114,7817.5611,0.088
198At,85,113,7769.3446,0.0248
198Rn,86,112,7737.7245,0.0678
198Fr,87,111,7679.1873,0.1572
199Re,75,124,7850,2
199Os,76,123,7874,1
199Ir,77,122,7891.2066,0.2063
199Pt,78,121,7902.3011,0.0109
199Au,79,120,7906.9379,0.0027
199Hg,80,119,7905.2794,0.0027
199Tl,81,118,7893.8773,0.1404
199Pb,82,117,7875.7366,0.0343
199Bi,83,116,7849.5232,0.0533
199Po,84,115,7817.6582,0.0273
199At,85,114,7781.4883,0.0271
199Rn,86,113,7741.0568,0.0367
199Fr,87,112,7695.2599,0.069
200Os,76,124,7867,1
200Ir,77,123,7878,1
200Pt,78,122,7899.1986,0.1006
200Au,79,121,7898.4915,0.1336
200Hg,80,120,7905.8956,0.0027
200Tl,81,119,7889.7037,0.0288
200Pb,82,118,7881.8101,0.05
200Bi,83,117,7848.4969,0.1135
200Po,84,116,7827.4407,0.0379
200At,85,115,7783.7601,0.1223
200Rn,86,114,7754.9111,0.029
200Fr,87,113,7700.3292,0.1526
201Os,76,125,7849,1
201Ir,77,124,7870,1
201Pt,78,123,7885.8337,0.2493
201Au,79,122,7895.1752,0.016
201Hg,80,121,7897.5607,0.0036
201Tl,81,120,7891.2717,0.0706
201Pb,82,119,7877.8782,0.0684
201Bi,83,118,7854.8713,0.0606
201Po,84,117,7826.5619,0.0246
201At,85,116,7794.1536,0.0407
201Rn,86,115,7757.0174,0.0504
201Fr,87,114,7714.8367,0.0452
201Ra,88,113,7669.4108,0.101
202Os,76,126,7839,2
202Ir,77,125,7855,1
202Pt,78,124,7881.5609,0.1245
202Au,79,123,7885.91,0.1153
202Hg,80,122,7896.8505,0.0035
202Tl,81,121,7886.2206,0.0091
202Pb,82,120,7882.1505,0.0188
202Bi,83,119,7852.5857,0.0693
202Po,84,118,7834.8053,0.0429
202At,85,117,7794.5637,0.1366
202Rn,86,116,7769.3018,0.0867
202Fr,87,115,7719.0125,0.0299
202Ra,88,114,7685.5684,0.0743
203Os,76,127,7814,2
203Ir,77,126,7845,2
203Pt,78,125,7867,1
203Au,79,124,7880.865,0.0152
203Hg,80,123,7887.4828,0.008
203Tl,81,122,7886.053,0.0058
203Pb,82,121,7877.397,0.0323
203Bi,83,120,7857.4762,0.0629
203Po,84,119,7832.8632,0.0229
203At,85,118,7803.6487,0.0523
203Rn,86,117,7770.3437,0.0286
203Fr,87,116,7731.7092,0.0307
203Ra,88,115,7689.8015,0.0477
204Ir,77,127,7823,2
204Pt,78,126,7859,1
204Au,79,125,7868,1
204Hg,80,124,7885.5455,0.0025
204Tl,81,123,7880.0238,0.0057
204Pb,82,122,7879.9326,0.0056
204Bi,83,121,7854.2157,0.045
204Po,84,120,7839.0823,0.0494
204At,85,119,7803.5522,0.1111
204Rn,86,118,7780.5743,0.0365
204Fr,87,117,7734.6931,0.1205
204Ra,88,116,7704.1238,0.0437
205Ir,77,128,7805,2
205Pt,78,127,7836,1
205Au,79,126,7860,1
205Hg,80,125,7874.7325,0.0178
205Tl,81,124,7878.3946,0.006
205Pb,82,123,7874.3313,0.0056
205Bi,83,122,7857.3218,0.0235
205Po,84,121,7836.2168,0.0491
205At,85,120,7810.2694,0.0588
205Rn,86,119,7780.7226,0.0248
205Fr,87,118,7745.687,0.0382
205Ra,88,117,7707.1698,0.1111
205Ac,89,116,7662.8519,0.2894
206Pt,78,128,7820,1
206Au,79,127,7840,1
206Hg,80,126,7869.1723,0.0992
206Tl,81,125,7871.7219,0.0062
206Pb,82,124,7875.362,0.0056
206Bi,83,123,7853.3249,0.0371
206Po,84,122,7840.5973,0.0195
206At,85,121,7808.8904,0.0657
206Rn,86,120,7789.0417,0.0417
206Fr,87,119,7746.9621,0.135
206Ra,88,118,7719.8028,0.0874
206Ac,89,117,7667.8538,0.316
207Pt,78,129,7797,2
207Au,79,128,7824,1
207Hg,80,127,7848.6112,0.144
207Tl,81,126,7866.7979,0.0263
207Pb,82,125,7869.8664,0.0055
207Bi,83,124,7854.5053,0.0116
207Po,84,123,7836.6734,0.0322
207At,85,122,7813.9653,0.0599
207Rn,86,121,7787.9987,0.0229
207Fr,87,120,7756.2689,0.0848
207Ra,88,119,7721.7503,0.2816
207Ac,89,118,7681.1001,0.2717
208Pt,78,130,7780,2
208Au,79,129,7803,1
208Hg,80,128,7834.1914,0.1478
208Tl,81,127,7847.1835,0.0089
208Pb,82,126,7867.453,0.0055
208Bi,83,125,7849.8534,0.0111
208Po,84,124,7839.3568,0.008
208At,85,123,7811.5604,0.0429
208Rn,86,122,7794.2678,0.0489
208Fr,87,121,7756.8985,0.056
208Ra,88,120,7732.0177,0.0434
208Ac,89,119,7684.8289,0.31
208Th,90,118,7652.5716,0.1532
209Au,79,130,7786,2
209Hg,80,129,7813,1
209Tl,81,128,7833.3979,0.0292
209Pb,82,127,7848.6488,0.0084
209Bi,83,126,7847.9869,0.0065
209Po,84,125,7835.1882,0.0085
209At,85,124,7814.7835,0.0227
209Rn,86,123,7792.1755,0.0477
209Fr,87,122,7763.7485,0.055
209Ra,88,121,7733.0177,0.0275
209Ac,89,120,7695.8455,0.2672
209Th,90,119,7656,
210Au,79,131,7764,2
210Hg,80,130,7799,1
210Tl,81,129,7813.589,0.0553
210Pb,82,128,7835.9656,0.0069
210Bi,83,127,7832.5424,0.0065
210Po,84,126,7834.3462,0.0055
210At,85,125,7811.6638,0.0366
210Rn,86,124,7796.6653,0.0217
210Fr,87,123,7763.1243,0.0639
210Ra,88,122,7741.3687,0.0438
210Ac,89,121,7698.0182,0.2962
210Th,90,120,7669.0764,0.09
211Hg,80,131,7777,1
211Tl,81,130,7799.7915,0.1987
211Pb,82,129,7817.0079,0.0107
211Bi,83,128,7819.7745,0.0258
211Po,84,127,7818.7842,0.006
211At,85,126,7811.3545,0.0129
211Rn,86,125,7793.9412,0.0323
211Fr,87,124,7768.3613,0.0568
211Ra,88,123,7741.0887,0.0235
211Ac,89,122,7707.468,0.2548
211Th,90,121,7671.8506,0.4079
211Pa,91,120,7629.3948,0.3293
212Hg,80,132,7762,1
212Tl,81,131,7780,1
212Pb,82,130,7804.3203,0.0087
212Bi,83,129,7803.314,0.0087
212Po,84,128,7810.2438,0.0054
212At,85,127,7798.34,0.0113
212Rn,86,126,7794.7963,0.0147
212Fr,87,125,7766.8455,0.0414
212Ra,88,124,7747.5078,0.0484
212Ac,89,123,7708.4479,0.1032
212Th,90,122,7682.0628,0.0477
212Pa,91,121,7633.6289,0.4132
213Hg,80,133,7739,1
213Tl,81,132,7765.4311,0.1268
213Pb,82,131,7785.1732,0.0326
213Bi,83,130,7791.0217,0.0239
213Po,84,129,7794.024,0.0143
213At,85,128,7790.0036,0.023
213Rn,86,127,7782.1824,0.0158
213Fr,87,126,7768.4543,0.0221
213Ra,88,125,7746.4726,0.0461
213Ac,89,124,7715.5908,0.0548
213Th,90,123,7683.847,0.0433
213Pa,91,122,7644.8027,0.2684
214Hg,80,134,7724,2
214Tl,81,133,7745,1
214Pb,82,132,7772.3955,0.0092
214Bi,83,131,7773.4955,0.0524
214Po,84,130,7785.1163,0.0068
214At,85,129,7776.3632,0.0186
214Rn,86,128,7777.1023,0.0429
214Fr,87,127,7757.7393,0.0398
214Ra,88,126,7749.1719,0.0245
214Ac,89,125,7715.8874,0.0633
214Th,90,124,7692.3173,0.0498
214Pa,91,123,7647.7037,0.3795
215Hg,80,135,7701,2
215Tl,81,134,7730,1
215Pb,82,133,7752.7381,0.245
215Bi,83,132,7761.7177,0.0262
215Po,84,131,7768.1768,0.0099
215At,85,130,7767.8627,0.0308
215Rn,86,129,7763.8164,0.0283
215Fr,87,128,7753.2607,0.0329
215Ra,88,127,7739.3249,0.0335
215Ac,89,126,7719.4137,0.0577
215Th,90,125,7693.0266,0.0295
215Pa,91,124,7657.3733,0.3835
215U,92,123,7620.7821,0.4844
216Hg,80,136,7685,2
216Tl,81,135,7709,1
216Pb,82,134,7740,1
216Bi,83,133,7743.4996,0.0518
216Po,84,132,7758.8205,0.0084
216At,85,131,7753.0024,0.0166
216Rn,86,130,7758.6553,0.0267
216Fr,87,129,7742.4513,0.0193
216Ra,88,128,7737.3458,0.0371
216Ac,89,127,7711.2319,0.0427
216Th,90,126,7697.6617,0.0514
216Pa,91,125,7659.2006,0.1141
216U,92,124,7631.3072,0.1301
217Tl,81,136,7693,2
217Pb,82,135,7719,1
217Bi,83,134,7731.8491,0.0816
217Po,84,133,7741.3614,0.0302
217At,85,132,7744.6172,0.023
217Rn,86,131,7744.4037,0.0193
217Fr,87,130,7737.775,0.0301
217Ra,88,129,7726.9122,0.0325
217Ac,89,128,7710.3448,0.0517
217Th,90,127,7690.5945,0.0489
217Pa,91,126,7664.6438,0.0576
217U,92,125,7634,
218Tl,81,137,7672,2
218Pb,82,136,7705,1
218Bi,83,135,7712.828,0.1239
218Po,84,134,7731.53,0.009
218At,85,133,7729.1175,0.0528
218Rn,86,132,7738.7527,0.0106
218Fr,87,131,7726.7143,0.0194
218Ra,88,130,7725.0241,0.045
218Ac,89,129,7702.145,0.2643
218Th,90,128,7691.6026,0.0482
218Pa,91,127,7659.1935,0.0819
218U,92,126,7640.7191,0.0629
219Pb,82,137,7684,2
219Bi,83,136,7700,1
219Po,84,135,7713.334,0.0723
219At,85,134,7720.197,0.0148
219Rn,86,133,7723.7784,0.0096
219Fr,87,132,7721.1759,0.0314
219Ra,88,131,7714.056,0.0311
219Ac,89,130,7700.5489,0.2351
219Th,90,129,7683.7655,0.2578
219Pa,91,128,7661.3783,0.3183
219U,92,127,7636.2867,0.0609
219Np,93,126,7604.6732,0.4199
220Pb,82,138,7670,2
220Bi,83,137,7681,1
220Po,84,136,7703.2244,0.0804
220At,85,135,7703.7033,0.0635
220Rn,86,134,7717.2552,0.0082
220Fr,87,133,7709.743,0.0183
220Ra,88,132,7711.6879,0.0345
220Ac,89,131,7692.3515,0.0279
220Th,90,130,7684.4964,0.0622
220Pa,91,129,7655.5364,0.0666
220U,92,128,7640,
220Np,93,127,7602.0758,0.1396
221Bi,83,138,7668,1
221Po,84,137,7684.4814,0.0885
221At,85,136,7694.4754,0.0632
221Rn,86,135,7701.3941,0.0259
221Fr,87,134,7703.2572,0.0221
221Ra,88,133,7701.1352,0.021
221Ac,89,132,7690.5039,0.2575
221Th,90,131,7676.064,0.0362
221Pa,91,130,7656.9809,0.2687
221U,92,129,7634.6849,0.3264
221Np,93,128,7607,1
221Pu,94,127,7576,1
222Bi,83,139,7648,1
222Po,84,138,7674.0054,0.1804
222At,85,137,7677.3878,0.0713
222Rn,86,136,7694.4991,0.0088
222Fr,87,135,7690.9474,0.0336
222Ra,88,134,7696.6931,0.0201
222Ac,89,133,7682.8015,0.0212
222Th,90,132,7676.6592,0.046
222Pa,91,131,7651.2373,0.3901
222U,92,130,7637.7651,0.2342
222Np,93,129,7602.7013,0.1714
222Pu,94,128,7582,1
223Bi,83,140,7636,2
223Po,84,139,7655,1
223At,85,138,7668.0557,0.0627
223Rn,86,137,7678.172,0.0351
223Fr,87,136,7683.6655,0.0087
223Ra,88,135,7685.3101,0.0094
223Ac,89,134,7679.1479,0.0312
223Th,90,133,7668.6426,0.0356
223Pa,91,132,7651.8957,0.3392
223U,92,131,7631.7611,0.2648
223Np,93,130,7607.5654,0.3716
223Pu,94,129,7580,1
223Am,95,128,7547,1
224Bi,83,141,7616,2
224Po,84,140,7644,1
224At,85,139,7650.7354,0.0998
224Rn,86,138,7670.7514,0.0438
224Fr,87,137,7670.368,0.0499
224Ra,88,136,7679.9236,0.0081
224Ac,89,135,7670.1438,0.0183
224Th,90,134,7667.7162,0.0429
224Pa,91,133,7646.9612,0.0339
224U,92,132,7635.0742,0.0681
224Np,93,131,7603.5032,0.1291
224Pu,94,130,7586,1
224Am,95,129,7546,2
225Po,84,141,7626,1
225At,85,140,7641,1
225Rn,86,139,7654.3581,0.0495
225Fr,87,138,7662.9412,0.0532
225Ra,88,137,7667.5866,0.0115
225Ac,89,136,7665.6906,0.0211
225Th,90,135,7659.2229,0.0226
225Pa,91,134,7646.6504,0.3639
225U,92,133,7629.7717,0.0442
225Np,93,132,7607.4231,0.4072
225Pu,94,131,7583,1
225Am,95,130,7553,2
226Po,84,142,7614,2
226At,85,141,7624,1
226Rn,86,140,7646.4108,0.0464
226Fr,87,139,7648.3768,0.0276
226Ra,88,138,7661.9636,0.0085
226Ac,89,137,7655.6628,0.0137
226Th,90,136,7657.1195,0.0198
226Pa,91,135,7641.1093,0.0496
226U,92,134,7631.9166,0.049
226Np,93,133,7604.1714,0.4516
226Pu,94,132,7588,1
226Am,95,131,7552,1
227Po,84,143,7596,2
227At,85,142,7613,1
227Rn,86,141,7630.0508,0.0621
227Fr,87,140,7640.7162,0.026
227Ra,88,139,7648.3048,0.0086
227Ac,89,138,7650.7084,0.0085
227Th,90,137,7647.4591,0.0092
227Pa,91,136,7639.4945,0.032
227U,92,135,7626.2918,0.0375
227Np,93,134,7607.2771,0.3392
227Pu,94,133,7585,
227Am,95,132,7558,1
228At,85,143,7596,2
228Rn,86,142,7621.6457,0.0775
228Fr,87,141,7626.3689,0.0295
228Ra,88,140,7642.4289,0.0088
228Ac,89,139,7639.1973,0.0092
228Th,90,138,7645.0807,0.0079
228Pa,91,137,7632.2076,0.019
228U,92,136,7627.4763,0.0591
228Np,93,135,7604,
228Pu,94,134,7590.4039,0.1024
228Am,95,133,7557,1
229At,85,144,7585,2
229Rn,86,143,7605.6227,0.0569
229Fr,87,142,7618.338,0.0218
229Ra,88,141,7628.4862,0.0674
229Ac,89,140,7633.2446,0.0529
229Th,90,139,7634.651,0.0105
229Pa,91,138,7629.8752,0.0143
229U,92,137,7620.7218,0.0259
229Np,93,136,7605.9921,0.4418
229Pu,94,135,7586.8834,0.2648
229Am,95,134,7562.5697,0.4644
230Rn,86,144,7595,1
230Fr,87,143,7603.7052,0.0284
230Ra,88,142,7621.9144,0.0448
230Ac,89,141,7621.4604,0.0689
230Th,90,140,7630.9974,0.0053
230Pa,91,139,7621.8958,0.0132
230U,92,138,7620.9227,0.0196
230Np,93,137,7601.7751,0.2392
230Pu,94,136,7591.0016,0.0628
230Am,95,135,7562,1
231Rn,86,145,7579,1
231Fr,87,144,7594.5009,0.0335
